%Y-%m-%d;BMWRET
1978-11-29;-0.00228066030642982
1978-11-30;0.00228066030642982
1978-12-01;0.0201599064568017
1978-12-04;-0.0044072349874078
1978-12-05;-0.00449500177945161
1978-12-06;0.00890223676685942
1978-12-07;0.00223010736116169
1978-12-08;-0.00223010736116169
1978-12-11;0.0044552524079231
1978-12-12;0
1978-12-13;0
1978-12-14;0
1978-12-15;-0.00886248739533091
1978-12-18;0
1978-12-19;-0.00224497526172751
1978-12-20;0.00441711839109704
1978-12-21;0
1978-12-22;0.00264093601945259
1978-12-25;0
1978-12-26;0
1978-12-27;-0.000405844161414315
1978-12-28;-0.0111573373227802
1978-12-29;0
1979-01-01;0
1979-01-02;0.0200480808734893
1979-01-03;0.0153050631938738
1979-01-04;-0.0109559211473433
1979-01-05;-0.0123607646614996
1979-01-08;0.0132283278645016
1979-01-09;0.00352921957791263
1979-01-10;-0.00219597493005086
1979-01-11;0
1979-01-12;0.00571278290756005
1979-01-15;-0.0035168079775092
1979-01-16;0.0130099242956225
1979-01-17;0.0192351112061511
1979-01-18;-0.000837062603204153
1979-01-19;0.0100625748922347
1979-01-22;-0.000829372595309685
1979-01-23;0.00547388547754757
1979-01-24;0.00909901386978884
1979-01-25;0.00207358143983694
1979-01-26;-0.00415147155559925
1979-01-29;0.00415147155559925
1979-01-30;-0.00996727908542105
1979-01-31;-0.00457521291195206
1979-02-01;-0.00421241368358061
1979-02-02;-0.00416600506389742
1979-02-05;0.00416600506389742
1979-02-06;0.00758231037132795
1979-02-07;-0.0104646182114472
1979-02-08;-0.00979768054202257
1979-02-09;0.00426605262074808
1979-02-12;-0.0214487182028487
1979-02-13;0.00787664065730453
1979-02-14;-0.00787664065730453
1979-02-15;-0.0218515123077028
1979-02-16;-0.0044552524079231
1979-02-19;-0.0044072349874078
1979-02-20;0.0044072349874078
1979-02-21;0.00667545717501028
1979-02-22;-0.00444534981384859
1979-02-23;0
1979-02-26;0
1979-02-27;0.0102082820670688
1979-02-28;-0.0102082820670688
1979-03-01;-0.0066373423485695
1979-03-02;0.00886248739533091
1979-03-05;0.0153725791589228
1979-03-06;-0.00438713811874258
1979-03-07;-0.0109854410401802
1979-03-08;0.000404040409536677
1979-03-09;0.00403145073324929
1979-03-12;-0.0137737644434388
1979-03-13;-0.00401921587412968
1979-03-14;0.00449500177945161
1979-03-15;-0.00224497526172751
1979-03-16;-0.00184055404902583
1979-03-19;0.00625767244012287
1979-03-20;0.013336225136201
1979-03-21;-0.00806130927357085
1979-03-22;-0.0183104186520042
1979-03-23;0.008618384398277
1979-03-26;0.00224497526172751
1979-03-27;0.0044072349874078
1979-03-28;0.0146409599832866
1979-03-29;-0.00400828915304263
1979-03-30;0.00700399754791015
1979-04-02;-0.0043967827809146
1979-04-03;0.0043967827809146
1979-04-04;0.00298676092342376
1979-04-05;0.00357237744300498
1979-04-06;0.00211095797104299
1979-04-09;-0.00429256066091366
1979-04-10;-0.00218637248786635
1979-04-11;-0.00398751109863849
1979-04-12;0.00398751109863849
1979-04-13;0
1979-04-16;0
1979-04-17;0
1979-04-18;-0.00139382095375762
1979-04-19;0.00358019344162397
1979-04-20;0.0107952601815446
1979-04-23;-0.012981632669411
1979-04-24;0.00436797517773702
1979-04-25;0.00211095797104299
1979-04-26;-0.00867009633747173
1979-04-27;-0.0013303181421831
1979-04-30;0.0013303181421831
1979-05-01;0
1979-05-02;-0.00653553509999139
1979-05-03;-0.00664588087023965
1979-05-04;-0.00222514504676141
1979-05-07;-0.00446519921919997
1979-05-08;0
1979-05-09;-0.00135703644112084
1979-05-10;0
1979-05-11;-0.00571974867278691
1979-05-14;-0.00857255875643936
1979-05-15;0.00898219896152597
1979-05-16;0.00306696440780385
1979-05-17;-0.00532206496372467
1979-05-18;0.00892224546474196
1979-05-21;-0.00441711839109704
1979-05-22;-0.0153733039348118
1979-05-23;0.0018656077271455
1979-05-24;0
1979-05-25;-0.00456653391633122
1979-05-28;-0.00145737213066965
1979-05-29;-0.00083373867123715
1979-05-30;-0.00459802955833055
1979-05-31;-0.0161197310175742
1979-06-01;-0.0141501682083023
1979-06-04;0
1979-06-05;-0.0238904297468014
1979-06-06;-0.0146280685229021
1979-06-07;-0.0198684533836806
1979-06-08;0.0149194330844633
1979-06-11;-0.00739402795267274
1979-06-12;0.01234304825189
1979-06-13;-0.00247144855249282
1979-06-14;0
1979-06-15;0.00247144855249282
1979-06-18;-0.00494902029921729
1979-06-19;-0.0174405391220454
1979-06-20;-0.028002605345308
1979-06-21;-0.023560465793552
1979-06-22;0.0110533764544769
1979-06-25;0.030438496739734
1979-06-26;-0.0102517207264308
1979-06-27;-0.0206648255802113
1979-06-28;-0.0158242588725548
1979-06-29;-0.00535802548273434
1979-07-02;-0.0216407013561728
1979-07-03;0.0189508843535586
1979-07-04;-0.0162096773373941
1979-07-05;0.00817882208002896
1979-07-06;0.0308663978970936
1979-07-09;-0.0122001673772951
1979-07-10;-0.0133324468985769
1979-07-11;-0.0695542159215767
1979-07-12;0.0109071366190694
1979-07-13;0.00337882062840666
1979-07-16;0
1979-07-17;0.00285011204721108
1979-07-18;0.0684119927333677
1979-07-19;-0.0106069574677203
1979-07-20;0.0106069574677203
1979-07-23;-0.0186982116145602
1979-07-24;0.0054014371442257
1979-07-25;0
1979-07-26;0.00804784248534851
1979-07-27;-0.0026754241910254
1979-07-30;-0.00806948993046674
1979-07-31;-0.0053337836212215
1979-08-01;0.0053337836212215
1979-08-02;0.0107449141214921
1979-08-03;0
1979-08-06;0
1979-08-07;-0.0171488768940389
1979-08-08;-0.00885217776367853
1979-08-09;-0.000997672181189735
1979-08-10;0.00820118087140465
1979-08-13;-0.0137062410666831
1979-08-14;-0.00545143296624939
1979-08-15;0.00277136436038283
1979-08-16;-0.0166593003368973
1979-08-17;0.00933634349282908
1979-08-20;-0.00101428459375974
1979-08-21;-0.0055970295367187
1979-08-22;-0.0140449341337829
1979-08-23;-0.00570837045667894
1979-08-24;0.00570837045667894
1979-08-27;-0.00285011204721108
1979-08-28;-0.00285825840946785
1979-08-29;0.00285825840946785
1979-08-30;0.00285011204721108
1979-08-31;0.00180948737494457
1979-09-03;0.00103252461418979
1979-09-04;0.0333223219203402
1979-09-05;0
1979-09-06;0.0216407013561728
1979-09-07;-0.0107206722599793
1979-09-10;-0.0136687709876471
1979-09-11;0.0082236622449221
1979-09-12;0.00544510874272497
1979-09-13;-0.00271884822478885
1979-09-14;0
1979-09-17;-0.00371947364378222
1979-09-18;-0.0204968065730666
1979-09-19;-0.00330186982454528
1979-09-20;0
1979-09-21;-0.0111713949087848
1979-09-24;-0.00740234056589806
1979-09-25;0.00172637073519777
1979-09-26;0
1979-09-27;-0.0096192084486777
1979-09-28;-0.00174307173294697
1979-10-01;0.00565390972494573
1979-10-02;-0.00277946847921307
1979-10-03;0
1979-10-04;-0.00575716872796228
1979-10-05;0.0119137023727678
1979-10-08;0.00284863587686068
1979-10-09;-0.000517330585774189
1979-10-10;-0.00285011204721108
1979-10-11;-0.00563772688868092
1979-10-12;0.00277946847921307
1979-10-15;0.00181983671698571
1979-10-16;-0.0132475355549939
1979-10-17;0.00864823035879514
1979-10-18;0.00104320621475029
1979-10-19;-0.00391764746048295
1979-10-22;-0.0115811085576007
1979-10-23;-0.0145780359482535
1979-10-24;-0.00475699860385692
1979-10-25;-0.00704228262541218
1979-10-26;-0.0150625879419044
1979-10-29;0.00303072280474925
1979-10-30;0
1979-10-31;-0.00413508514780325
1979-11-01;-0.00489224218476014
1979-11-02;-0.00250150684017747
1979-11-05;-0.0127901664219445
1979-11-06;0.00300216005578147
1979-11-07;-0.0211112114563221
1979-11-08;-0.000669952649837491
1979-11-09;0
1979-11-12;0
1979-11-13;0.00629893283268856
1979-11-14;0.00937462478467488
1979-11-15;0
1979-11-16;0.0153388716324496
1979-11-19;-0.00801420746405235
1979-11-20;0.00186950886381698
1979-11-21;0
1979-11-22;0.0171292554422022
1979-11-23;0.0131328836904387
1979-11-26;-0.00299442172841946
1979-11-27;0.0380701199813132
1979-11-28;-0.0173840689334002
1979-11-29;0
1979-11-30;-0.011819621842271
1979-12-03;-0.0179038726143776
1979-12-04;0.0179038726143776
1979-12-05;0.00485219749727239
1979-12-06;-0.0167220419298886
1979-12-07;-0.0120124318238535
1979-12-10;0.00597840364209201
1979-12-11;0.020871901055739
1979-12-12;-0.020871901055739
1979-12-13;-0.00303072280474925
1979-12-14;-0.00294768083734276
1979-12-17;-0.0153384368968119
1979-12-18;0.0030865665434181
1979-12-19;-0.00552513462486015
1979-12-20;0.0086022035826634
1979-12-21;0.00306762964243212
1979-12-24;0
1979-12-25;0
1979-12-26;0
1979-12-27;-0.00614469860023537
1979-12-28;0.0297183653291384
1979-12-31;0
1980-01-01;0
1980-01-02;-0.0266412963713352
1980-01-03;-0.0142524681675926
1980-01-04;0.00565026458492923
1980-01-07;0.00243856808144205
1980-01-08;0.00121705767960112
1980-01-09;0.00186950886381698
1980-01-10;-0.0030865665434181
1980-01-11;0
1980-01-14;-0.00610760648879616
1980-01-15;-0.00880395708800119
1980-01-16;-0.00686960052936225
1980-01-17;-0.0190408304140952
1980-01-18;0
1980-01-21;-0.0385963959798898
1980-01-22;0.00273459430045264
1980-01-23;0.0131627120204287
1980-01-24;0.013090230552371
1980-01-25;0.006481413242442
1980-01-28;0.000587141615850051
1980-01-29;0.00575527121449326
1980-01-30;-0.00957786837105346
1980-01-31;0.00636290140490559
1980-02-01;0.0253397632467838
1980-02-04;0.0277717444798116
1980-02-05;0.00304892369047138
1980-02-06;-0.00917480139559057
1980-02-07;-0.00616363550122134
1980-02-08;0
1980-02-11;0.0122895132063405
1980-02-12;-0.0183971196951367
1980-02-13;0.00919417303221426
1980-02-14;0.0242643021772473
1980-02-15;0.00898331888519177
1980-02-18;-0.0209957507090452
1980-02-19;0.0150158470508277
1980-02-20;0.0118344576470033
1980-02-21;0
1980-02-22;0.0117847984726973
1980-02-25;0.0076039270003676
1980-02-26;-0.0164294801623797
1980-02-27;-0.00295924531068525
1980-02-28;-0.00884003591858384
1980-02-29;-0.00599783695539369
1980-03-03;-0.00603402818176146
1980-03-04;0.00302156527098862
1980-03-05;-0.00302156527098862
1980-03-06;-0.00597840364209201
1980-03-07;-0.0183405969525934
1980-03-10;-0.0124800712176896
1980-03-11;-0.0125414501034751
1980-03-12;0.0188009546081735
1980-03-13;0
1980-03-14;0
1980-03-17;-0.012558437337387
1980-03-18;-0.0384512629659257
1980-03-19;0.0130475311469249
1980-03-20;0.00957786837105346
1980-03-21;-0.00957786837105346
1980-03-24;0.00636290140490559
1980-03-25;-0.0161325552687597
1980-03-26;0.00652369616212223
1980-03-27;0.0160284901409709
1980-03-28;0.00319442699404693
1980-03-31;0.0125811983632138
1980-04-01;0.00314450685518963
1980-04-02;0
1980-04-03;0
1980-04-04;0
1980-04-07;0
1980-04-08;-0.00936730229345883
1980-04-09;-0.00317414781001624
1980-04-10;0
1980-04-11;0
1980-04-14;-0.000578201808533407
1980-04-15;-0.0185830127396809
1980-04-16;-0.00127745312905958
1980-04-17;0.0266811849480604
1980-04-18;0.00943358275162254
1980-04-21;0.033664421893441
1980-04-22;-0.0182302739954858
1980-04-23;0.00614469860023537
1980-04-24;0.0181196035770119
1980-04-25;-0.0242643021772473
1980-04-28;0.00920294666292243
1980-04-29;-0.00920294666292243
1980-04-30;0
1980-05-01;0
1980-05-02;-0.0030865665434181
1980-05-05;-0.00610760648879616
1980-05-06;-0.0062399748657409
1980-05-07;0.0031248545857645
1980-05-08;0.0123092933121907
1980-05-09;0.0122518703533938
1980-05-12;0
1980-05-13;0.00294768083734276
1980-05-14;0.00605228807573788
1980-05-15;0
1980-05-16;-0.00899996891308064
1980-05-19;0.00597840364209201
1980-05-20;-0.0120855753952505
1980-05-21;-0.00306762964243212
1980-05-22;0.00306762964243212
1980-05-23;-0.00726598445869975
1980-05-26;0
1980-05-27;0.00419835481626762
1980-05-28;0.00612587770511919
1980-05-29;0.0240446743995166
1980-05-30;0
1980-06-02;-0.0271029224622037
1980-06-03;-0.0372549465205996
1980-06-04;0.0188009546081735
1980-06-05;0
1980-06-06;0.0245611636655845
1980-06-09;-0.00304892369047138
1980-06-10;-0.015291673262122
1980-06-11;0.00608872659919957
1980-06-12;0
1980-06-13;0.0272677174042215
1980-06-16;0.0177442169672748
1980-06-17;0
1980-06-18;0
1980-06-19;-0.00295051400958624
1980-06-20;-0.068078686534184
1980-06-23;-0.00509298174809025
1980-06-24;0.00317414781001624
1980-06-25;-0.0353828935051554
1980-06-26;-0.023149181866966
1980-06-27;0.0100299711211447
1980-06-30;0.00663119078163632
1980-07-01;0.00319936285700706
1980-07-02;0.00983370228832836
1980-07-03;0.00325652826404266
1980-07-04;-0.00980157344519306
1980-07-07;-0.0131192107458213
1980-07-08;-0.0132936150174885
1980-07-09;0
1980-07-10;0
1980-07-11;0.00326364389634382
1980-07-14;-0.0134285242729622
1980-07-15;-0.0068344472302968
1980-07-16;0.0169993276069151
1980-07-17;0
1980-07-18;-0.00676509345177312
1980-07-21;-0.00339978692484522
1980-07-22;-0.0102692671568612
1980-07-23;-0.00680025636714543
1980-07-24;-0.00695251931488094
1980-07-25;-0.00561829007397296
1980-07-28;-0.00138290538501096
1980-07-29;-0.00694335962597936
1980-07-30;0.0139445550849633
1980-07-31;-0.00349447064977415
1980-08-01;0
1980-08-04;-0.00276184581759953
1980-08-05;0.00973861830324818
1980-08-06;0.00347021747900644
1980-08-07;0
1980-08-08;0
1980-08-11;0.0699302163515698
1980-08-12;0.00254179431012069
1980-08-13;-0.00518820604821091
1980-08-14;0.00577385760228566
1980-08-15;0
1980-08-18;-0.00960885910663745
1980-08-19;-0.00980157344519306
1980-08-20;0.0059518080666594
1980-08-21;-0.00059358925367814
1980-08-22;-0.00208034152991043
1980-08-25;-0.00586803613304099
1980-08-26;-0.00269690020125424
1980-08-27;0.00199840194404644
1980-08-28;-0.00319936285700706
1980-08-29;-0.00996334916342168
1980-09-01;0.0152567447943932
1980-09-02;0.0258605434340042
1980-09-03;0.00116414448537316
1980-09-04;0.0189201322124504
1980-09-05;-0.00114231330841275
1980-09-08;-0.0273248958025665
1980-09-09;0.0127415038925758
1980-09-10;-0.00319442699404693
1980-09-11;-0.0064196310343334
1980-09-12;0.00961405802838033
1980-09-15;-0.00639909106223246
1980-09-16;0.0127574939871771
1980-09-17;0.00936730229345883
1980-09-18;0
1980-09-19;0.0216458667746924
1980-09-22;-0.00616363550122134
1980-09-23;-0.00610760648879616
1980-09-24;0.00310544643301469
1980-09-25;0.00300216005578147
1980-09-26;0
1980-09-29;-0.00610760648879616
1980-09-30;0.00310544643301469
1980-10-01;0.0183405969525934
1980-10-02;0.00110639878518537
1980-10-03;0.0227758774712843
1980-10-06;0.0175889539591392
1980-10-07;0
1980-10-08;-0.0204754795065636
1980-10-09;0.00585455398878576
1980-10-10;0.00295924531068525
1980-10-13;0.00882555316201206
1980-10-14;-0.00293320507178763
1980-10-15;-0.00992985750034858
1980-10-16;-0.00477628988934686
1980-10-17;-0.00898331888519177
1980-10-20;-0.0109060330386681
1980-10-21;0.00184128205215739
1980-10-22;-0.00239432842997456
1980-10-23;-0.00972815380295877
1980-10-24;-0.00916579555700281
1980-10-27;-0.00622056671299109
1980-10-28;-0.0188009546081735
1980-10-29;-0.0127983131433087
1980-10-30;0
1980-10-31;-0.00960885910663745
1980-11-03;-0.0162895934093781
1980-11-04;0.0195355511111099
1980-11-05;0.00636290140490559
1980-11-06;-0.0161325552687597
1980-11-07;-0.0130759960617475
1980-11-10;-0.0033210919671447
1980-11-11;0.0196642559269717
1980-11-12;0.00973794150648466
1980-11-13;0.00954707689852885
1980-11-14;0.00955282991899153
1980-11-17;-0.00317414781001624
1980-11-18;0.00939694324828544
1980-11-19;0
1980-11-20;-0.0062227954382692
1980-11-21;0
1980-11-24;-0.00317414781001624
1980-11-25;0.00115540163055616
1980-11-26;-0.00433965674548453
1980-11-27;0
1980-11-28;0.00318425511492837
1980-12-01;0.00509298174809025
1980-12-02;-0.00509298174809025
1980-12-03;0.00939694324828544
1980-12-04;-0.00824154161772928
1980-12-05;-0.00869822822490462
1980-12-08;-0.00838293241315569
1980-12-09;-0.0130051094045642
1980-12-10;-0.00327787728307083
1980-12-11;-0.00979811877867665
1980-12-12;-0.00665325034893005
1980-12-15;0.00665325034893005
1980-12-16;-0.0233798004364063
1980-12-17;-0.010234234155142
1980-12-18;0.00342306231240297
1980-12-19;-0.0136581386061128
1980-12-22;0.0405280189181134
1980-12-23;0.0131192107458213
1980-12-24;0
1980-12-25;0
1980-12-26;0
1980-12-29;-0.00648801996418502
1980-12-30;0.0323180835503489
1980-12-31;0
1981-01-01;0
1981-01-02;-0.012782532439239
1981-01-05;-0.0097696538638541
1981-01-06;0.0097696538638541
1981-01-07;-0.0195355511111099
1981-01-08;0.00319936285700706
1981-01-09;-0.00319936285700706
1981-01-12;-0.00331009881449162
1981-01-13;0.00331009881449162
1981-01-14;0.00120096091296062
1981-01-15;-0.0145076088696072
1981-01-16;-0.00264200946283832
1981-01-19;-0.000712504483296073
1981-01-20;0.00213599226814942
1981-01-21;0.00121852167798497
1981-01-22;-0.0133832512942513
1981-01-23;0
1981-01-26;-0.0136690540817064
1981-01-27;-0.041947814825253
1981-01-28;0.0351475584581076
1981-01-29;0
1981-01-30;0.0136581386061128
1981-02-02;0
1981-02-03;0
1981-02-04;-0.0101999219031557
1981-02-05;-0.0034582167029571
1981-02-06;0.0102350762937098
1981-02-09;-0.0081377600886734
1981-02-10;-0.00209731620503639
1981-02-11;0.0170695235240066
1981-02-12;0.0167830382190965
1981-02-13;0.00667545717501028
1981-02-16;-0.0132936150174885
1981-02-17;0.00661815784247821
1981-02-18;0.0295962413660247
1981-02-19;0.0160284901409709
1981-02-20;0.0063786821089753
1981-02-23;-0.00958334617716083
1981-02-24;0
1981-02-25;-0.00634241283034331
1981-02-26;-0.00973794150648466
1981-02-27;-0.00326716789807957
1981-03-02;-0.0110685679059426
1981-03-03;0.00450203351569378
1981-03-04;0.00656653439024879
1981-03-05;-0.00976589724725585
1981-03-06;-0.00331009881449162
1981-03-09;0.00331009881449162
1981-03-10;0.0130330651453354
1981-03-11;0.00973794150648466
1981-03-12;-0.00973794150648466
1981-03-13;0.0192850184050135
1981-03-16;0
1981-03-17;0.0063786821089753
1981-03-18;0
1981-03-19;0.00624251727078651
1981-03-20;0.00439435174082003
1981-03-23;-0.00439435174082003
1981-03-24;-0.0177730941284571
1981-03-25;0.020927520105956
1981-03-26;0.00314450685518963
1981-03-27;-0.0157257052184034
1981-03-30;0
1981-03-31;0.00318425511492837
1981-04-01;0.0188009546081735
1981-04-02;0.0195671645691196
1981-04-03;0.0406958971952056
1981-04-06;0.0144930073025673
1981-04-07;0
1981-04-08;0.00289106163083286
1981-04-09;-0.0144508638616125
1981-04-10;0.0134005355374827
1981-04-13;0.0209713058186844
1981-04-14;-0.017038250012325
1981-04-15;0.0299889294405125
1981-04-16;-0.00458171512510486
1981-04-17;0
1981-04-20;0
1981-04-21;0.0093953037802983
1981-04-22;-0.00659287317459611
1981-04-23;-0.00552745996805282
1981-04-24;-0.00564393494073201
1981-04-27;0.0028259492152829
1981-04-28;0
1981-04-29;-0.0256379883406703
1981-04-30;0.00184073330670298
1981-05-01;0
1981-05-04;-0.0105644084924021
1981-05-05;-0.0146209255177778
1981-05-06;0.00295924531068525
1981-05-07;0.00589234809022443
1981-05-08;0.0144930073025673
1981-05-11;0.00289106163083286
1981-05-12;0.00104922629193638
1981-05-13;0.0131957813719179
1981-05-14;-0.0096192084486777
1981-05-15;0.015295178279378
1981-05-18;0
1981-05-19;-0.017038250012325
1981-05-20;-0.00867323322136393
1981-05-21;0.00289944410830145
1981-05-22;-0.00289944410830145
1981-05-25;0.00289944410830145
1981-05-26;0.0199780812838215
1981-05-27;0
1981-05-28;0
1981-05-29;0.00565990705684882
1981-06-01;0.00281798572544911
1981-06-02;0
1981-06-03;0.00501851093679395
1981-06-04;0.00886942503972055
1981-06-05;0.00277136436038283
1981-06-08;0
1981-06-09;0.0163863096725496
1981-06-10;0
1981-06-11;0.0319884393953629
1981-06-12;0.0228296972238793
1981-06-15;0.0030412937233022
1981-06-16;-0.0180708877258633
1981-06-17;0
1981-06-18;0
1981-06-19;0
1981-06-22;0.00781840112935939
1981-06-23;0.0204779998175368
1981-06-24;0.0159795441151642
1981-06-25;-0.0104457508835054
1981-06-26;-0.0495722588427476
1981-06-29;0.00530164307098779
1981-06-30;0.0079001328571433
1981-07-01;0.0155372028111573
1981-07-02;-0.00258590435207307
1981-07-03;0.0254099967516446
1981-07-06;0.0100465111693726
1981-07-07;-0.0277966299181767
1981-07-08;-0.00257279992227577
1981-07-09;0.0203229186710798
1981-07-10;0
1981-07-13;-0.00452333350693124
1981-07-14;-0.0152532863251054
1981-07-15;0
1981-07-16;-0.00469227419153384
1981-07-17;-0.00518705972812494
1981-07-20;-0.0139651559442902
1981-07-21;-0.0169222410407182
1981-07-22;0.0221820555259749
1981-07-23;-0.0079001328571433
1981-07-24;-0.0105505750559738
1981-07-27;0.0158242588725548
1981-07-28;-0.00263336544469439
1981-07-29;-0.0131908934278604
1981-07-30;0
1981-07-31;0.0131908934278604
1981-08-03;0.0052598144852567
1981-08-04;-0.0132017759281311
1981-08-05;-0.00161212351536122
1981-08-06;-0.00104927569253999
1981-08-07;0.00314452990414971
1981-08-10;-0.0057320626812345
1981-08-11;-0.00535802548273434
1981-08-12;0
1981-08-13;0.0159086005387081
1981-08-14;0.005273683816581
1981-08-17;-0.0105753268875688
1981-08-18;-0.0026613992079012
1981-08-19;-0.000969540352267373
1981-08-20;-0.00161799242481742
1981-08-21;-0.00804784248534851
1981-08-24;0.0212387359132089
1981-08-25;-0.037448413250603
1981-08-26;0.00545997385524011
1981-08-27;-0.00272626051793612
1981-08-28;0.0188483822944132
1981-08-31;-0.0188483822944132
1981-09-01;0.0161657810027043
1981-09-02;-0.0161657810027043
1981-09-03;0.0161657810027043
1981-09-04;0.00794555825981913
1981-09-07;-0.00526295696811019
1981-09-08;0.0026754241910254
1981-09-09;-0.0160786977427136
1981-09-10;0.0239819646864854
1981-09-11;0.00528762648408865
1981-09-14;0.0120722616177575
1981-09-15;-0.00427215839643935
1981-09-16;-0.00780010322131819
1981-09-17;0.0104130347526841
1981-09-18;-0.00515322026742737
1981-09-21;-0.0238087333958514
1981-09-22;-0.00973383007462925
1981-09-23;0.0124164313663382
1981-09-24;-0.0298283628431601
1981-09-25;-0.0193393689427639
1981-09-28;-0.0313554181744209
1981-09-29;0.0452433541509354
1981-09-30;-0.00556587707744516
1981-10-01;-0.00832205889906934
1981-10-02;0.0248444291380423
1981-10-05;0.0216407013561728
1981-10-06;-0.0206430291749831
1981-10-07;-0.0147332315129836
1981-10-08;0.0326864436853525
1981-10-09;0
1981-10-12;-0.0216996262450122
1981-10-13;-0.00820775127007423
1981-10-14;-0.0111629066141639
1981-10-15;0
1981-10-16;-0.0140449341337829
1981-10-19;-0.00570837045667894
1981-10-20;-0.00173626226446277
1981-10-21;0.00173626226446277
1981-10-22;0.0142102895026621
1981-10-23;0
1981-10-26;-0.0169897579818752
1981-10-27;0.00563772688868092
1981-10-28;0.0390144459566857
1981-10-29;-0.016522370238973
1981-10-30;0.00833724143782799
1981-11-02;0.011921278275639
1981-11-03;-0.0164602454698874
1981-11-04;-0.00101146333640045
1981-11-05;0.0235854092766621
1981-11-06;0.00369959726446467
1981-11-09;-0.0108082401931684
1981-11-10;0.00273371333730399
1981-11-11;-0.0181990163488619
1981-11-12;0.0127240959953934
1981-11-13;0.00820118087140465
1981-11-16;0.00911598313838624
1981-11-17;-0.00639713491359739
1981-11-18;0
1981-11-19;-0.00271884822478885
1981-11-20;0.010749703482154
1981-11-23;-0.00269707163614363
1981-11-24;-0.000982559646722336
1981-11-25;0.0196307407119862
1981-11-26;0.0130877297054068
1981-11-27;0.0206370853315061
1981-11-30;0
1981-12-01;0.0126564430619451
1981-12-02;0.00847624486132048
1981-12-03;-0.00594876678010436
1981-12-04;-0.00252747808121612
1981-12-07;0.0075633501611776
1981-12-08;0
1981-12-09;-0.00909826987926188
1981-12-10;-0.00508201601969738
1981-12-11;0.00161980829122665
1981-12-14;-0.0102255132210329
1981-12-15;0.007678920804155
1981-12-16;0.00754371986343294
1981-12-17;-0.00754371986343294
1981-12-18;-0.0102517207264308
1981-12-21;-0.00250117372849168
1981-12-22;0.00764017125641026
1981-12-23;0.00255962908801077
1981-12-24;0
1981-12-25;0
1981-12-28;-0.0179776609787616
1981-12-29;-0.00521905344075524
1981-12-30;-0.00780010322131819
1981-12-31;0
1982-01-01;0
1982-01-04;0.0130191566620734
1982-01-05;-0.010385791217379
1982-01-06;0.00421488555912397
1982-01-07;-0.00525144427729884
1982-01-08;0.00461637241345247
1982-01-11;0.00419985561271208
1982-01-12;-0.0147371926756907
1982-01-13;0.00432415792300667
1982-01-14;0
1982-01-15;-0.00264031837188661
1982-01-18;0.00264031837188661
1982-01-19;0.0052598144852567
1982-01-20;-0.00262644904056231
1982-01-21;0.00777966930798968
1982-01-22;-0.00356478374886571
1982-01-25;0.00356478374886571
1982-01-26;0.0077980781916569
1982-01-27;-0.018211112944341
1982-01-28;0.00780010322131819
1982-01-29;0.0129969140750958
1982-02-01;0.00764017125641026
1982-02-02;-0.00256619760564281
1982-02-03;-0.00257279992227577
1982-02-04;0.00560487221605577
1982-02-05;0.00209375439987358
1982-02-08;0.00663992556888093
1982-02-09;0.00598436648626954
1982-02-10;0.0442887848003082
1982-02-11;-0.00241784929307176
1982-02-12;-0.00640249454990105
1982-02-15;0.00154918698682938
1982-02-16;0
1982-02-17;0.0182606783204893
1982-02-18;-0.00711850176724749
1982-02-19;0.010442444418663
1982-02-22;0.00854798150989478
1982-02-23;-0.0109314285231665
1982-02-24;0.0141449136321974
1982-02-25;0.00377157536567196
1982-02-26;-0.00762899853580468
1982-03-01;-0.00559823467389631
1982-03-02;0.0155684069937463
1982-03-03;-0.00376273916666481
1982-03-04;0.00461271796836904
1982-03-05;0.00888142864851993
1982-03-08;0.00273310377217317
1982-03-09;-0.00231213975837896
1982-03-10;0.00231213975837896
1982-03-11;-0.0138827500078413
1982-03-12;-0.00619285176691964
1982-03-15;0.00761109055236364
1982-03-16;0
1982-03-17;0.00318370214792463
1982-03-18;-0.00694644131458944
1982-03-19;0.00694644131458944
1982-03-22;-0.00460194093336863
1982-03-23;0
1982-03-24;-0.00790799547330412
1982-03-25;-0.00624217273499816
1982-03-26;-0.0062089579296174
1982-03-29;-0.00326430234367603
1982-03-30;0.00478400448512506
1982-03-31;0
1982-04-01;0.0117893680910557
1982-04-02;0.0037804531632526
1982-04-05;-0.00850825566587421
1982-04-06;-0.0094507069963603
1982-04-07;-0.00479547529471525
1982-04-08;0.00566491456119245
1982-04-09;0
1982-04-12;0
1982-04-13;-0.00326430234367603
1982-04-14;-0.00714601261736458
1982-04-15;-0.0194338698290526
1982-04-16;0.00972719754339035
1982-04-19;0.00486511353245334
1982-04-20;0.0143824344477723
1982-04-21;0.00238914140792623
1982-04-22;0.00468925578816837
1982-04-23;0.00093521822578424
1982-04-26;-0.00562447401395261
1982-04-27;-0.026525588014616
1982-04-28;0.0145955709121264
1982-04-29;-0.00484155875320891
1982-04-30;-0.00242959810293453
1982-05-03;0
1982-05-04;-0.021081640373521
1982-05-05;-0.0159359875706437
1982-05-06;0.00754432993439469
1982-05-07;0.0114735558173154
1982-05-10;-0.00157734662966469
1982-05-11;0.0171415733926006
1982-05-12;0.00243551542951881
1982-05-13;-0.00635955703972702
1982-05-14;0.00148257996022316
1982-05-17;0.00244146164998504
1982-05-18;-0.00883220941682339
1982-05-19;0.00156430438990895
