%Y-%m-%d;   DAX.RET
1976-11-16; 0.007959405
1976-11-17; 0
1976-11-18;-0.004011781
1976-11-19; 0.006975336
1976-11-22; 0.003964169
1976-11-23; 0.015487144
1976-11-24;-0.003414404
1976-11-25;-0.007080474
1976-11-26; 0.004242538
1976-11-29; 0.010508865
1976-11-30;-0.011901418
1976-12-01;-0.001826987
1976-12-02;-0.003072139
1976-12-03; 0.003072139
1976-12-06; 0.00321954
1976-12-07; 0.004790452
1976-12-08;-0.00596713
1976-12-09;-0.000647764
1976-12-10;-0.000216015
1976-12-13;-0.004902308
1976-12-14;-0.006415101
1976-12-15; 0.003826295
1976-12-16;-0.005078469
1976-12-17; 0.006185955
1976-12-20;-0.00390142
1976-12-21;-0.00288136
1976-12-22; 0.009861466
1976-12-23; 0.00023643
1976-12-24; 0
1976-12-27;-0.001399691
1976-12-28; 0.007820983
1976-12-29;-0.002763759
1976-12-30;-0.000883661
1976-12-31; 0
1977-01-03; 0.012203727
1977-01-04; 0.010406202
1977-01-05;-0.005006172
1977-01-06;-0.002744759
1977-01-07; 0.013954519
1977-01-10; 0.00515941
1977-01-11;-0.001063971
1977-01-12;-0.01051032
1977-01-13;-0.000422719
1977-01-14;-0.001577166
1977-01-17;-0.003451504
1977-01-18;-0.007639397
1977-01-19; 0.000875478
1977-01-20;-0.006614207
1977-01-21;-0.005693099
1977-01-24;-0.003372219
1977-01-25; 0.000296264
1977-01-26; 0.01045114
1977-01-27;-0.001819125
1977-01-28; 0.005953619
1977-01-31;-0.003040701
1977-02-01; 0.005703456
1977-02-02; 0.007772661
1977-02-03;-0.006977155
1977-02-04; 0.002169871
1977-02-07;-0.000503301
1977-02-08;-0.002306806
1977-02-09; 0.000504463
1977-02-10;-0.006304627
1977-02-11;-0.003343537
1977-02-14;-0.005774799
1977-02-15; 0.0020466
1977-02-16;-0.006884539
1977-02-17;-0.007689976
1977-02-18; 0.000299165
1977-02-21;-0.003055694
1977-02-22; 0.000539919
1977-02-23; 0.003253334
1977-02-24;-0.000877158
1977-02-25;-0.006041347
1977-02-28;-0.00440392
1977-03-01; 0.001872528
1977-03-02; 0.006416448
1977-03-03;-0.000819811
1977-03-04; 0.003932965
1977-03-07;-0.00653682
1977-03-08;-0.003073248
1977-03-09;-0.006377418
1977-03-10;-0.005216856
1977-03-11; 0.003190184
1977-03-14; 0.010494123
1977-03-15; 0.007221115
1977-03-16; 0.002806335
1977-03-17;-0.004362166
1977-03-18; 0.010919306
1977-03-21; 0.00037509
1977-03-22;-0.004272496
1977-03-23; 0.009175191
1977-03-24; 0.001687731
1977-03-25;-0.001255715
1977-03-28;-0.003875173
1977-03-29; 0.005268136
1977-03-30;-0.001530402
1977-03-31; 0.000942063
1977-04-01; 0.005614311
1977-04-04; 0.002532732
1977-04-05;-0.003762444
1977-04-06; 0.003840273
1977-04-07; 0.001225002
1977-04-08; 0
1977-04-11; 0
1977-04-12; 0.006913474
1977-04-13; 0.011989516
1977-04-14; 0.003749493
1977-04-15; 0.010544714
1977-04-18; 0.010434682
1977-04-19;-0.004661578
1977-04-20; 0.018609064
1977-04-21; 0.008894467
1977-04-22; 0.000399942
1977-04-25;-0.006784262
1977-04-26;-0.014599069
1977-04-27; 0.008726091
1977-04-28; 0.009544382
1977-04-29; 0.006288529
1977-05-02; 0.002497151
1977-05-03; 0.00140868
1977-05-04;-0.007281454
1977-05-05;-0.016219395
1977-05-06; 0.005472499
1977-05-09; 0.003082345
1977-05-10; 0.006245569
1977-05-11; 0.003307831
1977-05-12;-0.010983307
1977-05-13;-0.006238461
1977-05-16;-0.01173535
1977-05-17; 0.01044231
1977-05-18; 0.006154659
1977-05-19; 0
1977-05-20;-0.001507519
1977-05-23;-0.003483329
1977-05-24;-0.009945161
1977-05-25; 0.009520435
1977-05-26;7.3878e-05
1977-05-27; 0.00548865
1977-05-30; 0
1977-05-31;-0.008373961
1977-06-01;-0.007753779
1977-06-02;-0.008491864
1977-06-03; 0.000903223
1977-06-06; 0.007868598
1977-06-07;-0.008564761
1977-06-08; 0.004188468
1977-06-09; 0
1977-06-10;-0.001387951
1977-06-13; 0.001106765
1977-06-14; 0.005086595
1977-06-15; 0.006840938
1977-06-16;-0.007400692
1977-06-17; 0
1977-06-20;-0.007117468
1977-06-21;-0.006789917
1977-06-22; 0.002740375
1977-06-23;-0.000641897
1977-06-24;-0.005833681
1977-06-27;-0.000988274
1977-06-28; 0.004288106
1977-06-29;-0.006553415
1977-06-30; 0.000266773
1977-07-01; 0.007781254
1977-07-04; 0.009576653
1977-07-05; 0.007554949
1977-07-06;-0.00602069
1977-07-07;-0.008034132
1977-07-08; 0.006780706
1977-07-11;-0.004183204
1977-07-12; 0.003059398
1977-07-13; 0.002021943
1977-07-14;-0.001104073
1977-07-15; 0.001384575
1977-07-18;-0.00453507
1977-07-19;-0.000826772
1977-07-20; 0.000695286
1977-07-21;-0.005821473
1977-07-22; 0.003301111
1977-07-25;-0.00252673
1977-07-26;-0.000566562
1977-07-27;-0.001758383
1977-07-28;-0.000984532
1977-07-29; 0.00457364
1977-08-01; 0.006990013
1977-08-02; 0.010320124
1977-08-03;-0.000333642
1977-08-04; 0.003220555
1977-08-05; 0.006318351
1977-08-08; 0.002933736
1977-08-09;-0.004992485
1977-08-10;-0.003779259
1977-08-11; 0.008497072
1977-08-12; 0.006171056
1977-08-15; 0.005608458
1977-08-16;-0.000470699
1977-08-17; 0.002748645
1977-08-18; 0.000613796
1977-08-19;-0.004177637
1977-08-22;-0.01036543
1977-08-23; 0.002578617
1977-08-24; 0.003464249
1977-08-25;-0.000273057
1977-08-26;-0.005019312
1977-08-29;-0.007235496
1977-08-30;-0.001918643
1977-08-31;-0.001108586
1977-09-01; 0.006982021
1977-09-02; 0.003152611
1977-09-05; 0.005493266
1977-09-06; 0.005119279
1977-09-07;-0.005738271
1977-09-08;-0.004471749
1977-09-09;-0.007989243
1977-09-12; 0.002118313
1977-09-13; 0.005596499
1977-09-14;-0.001978131
1977-09-15; 0.003404352
1977-09-16;-0.004560072
1977-09-19;-0.008164665
1977-09-20;-0.006423607
1977-09-21;-0.001584388
1977-09-22;-0.004524641
1977-09-23; 0.007021242
1977-09-26;-0.005485805
1977-09-27; 0.007066245
1977-09-28; 0.007993973
1977-09-29;-0.000958861
1977-09-30;-0.001440018
1977-10-03;-0.004833656
1977-10-04; 0.007987913
1977-10-05;-7.367e-05
1977-10-06; 0.006425695
1977-10-07; 0.001006009
1977-10-10; 0.004341646
1977-10-11; 0.008500817
1977-10-12;-0.002023488
1977-10-13;-0.007278568
1977-10-14; 0.000801238
1977-10-17;-0.001347905
1977-10-18; 0.010047237
1977-10-19;-0.002746609
1977-10-20;-0.000941364
1977-10-21; 0.000742303
1977-10-24;-0.001829595
1977-10-25;-0.007370303
1977-10-26;-0.001023392
1977-10-27; 0.006506251
1977-10-28; 0.001561026
1977-10-31; 0.005246032
1977-11-01; 0.003817692
1977-11-02; 0.00120351
1977-11-03; 0.004585192
1977-11-04;-0.001466407
1977-11-07;-0.002526543
1977-11-08;-0.004153076
1977-11-09; 0.002087683
1977-11-10; 0.005468462
1977-11-11; 0.007286493
1977-11-14;-0.001847773
1977-11-15; 0.004613045
1977-11-16; 0
1977-11-17; 0.004662342
1977-11-18; 0
1977-11-21;-0.006434073
1977-11-22;-0.004229388
1977-11-23; 0.001121286
1977-11-24;-0.002992894
1977-11-25;-0.003055565
1977-11-28;-0.002257459
1977-11-29; 0.000322806
1977-11-30;-0.000322806
1977-12-01; 0.004991825
1977-12-02; 0.004434123
1977-12-05;-0.007830866
1977-12-06;-0.012524153
1977-12-07;5.44e-05
1977-12-08; 0.002227838
1977-12-09; 0.004765008
1977-12-12;-0.004964044
1977-12-13;-0.007428766
1977-12-14;-0.006529695
1977-12-15; 0.003955832
1977-12-16; 0.000328947
1977-12-19;-0.007096325
1977-12-20;-0.009968181
1977-12-21; 0.010041786
1977-12-22; 0.009869073
1977-12-23; 0.005813442
1977-12-26; 0
1977-12-27; 0.003760694
1977-12-28;-0.006190961
1977-12-29;-0.002490797
1977-12-30; 0
1978-01-02; 0.003851749
1978-01-03;-0.000689317
1978-01-04;-0.005805452
1978-01-05; 0.013415963
1978-01-06; 0.000666097
1978-01-09;-0.00108038
1978-01-10;-0.004821897
1978-01-11; 0.002549292
1978-01-12;-0.001680718
1978-01-13; 0.005033704
1978-01-16; 0.004274048
1978-01-17; 0.00829821
1978-01-18;-0.000462173
1978-01-19;-0.00490149
1978-01-20; 0.003175342
1978-01-23; 0.001121446
1978-01-24;-0.002048031
1978-01-25; 0.000534674
1978-01-26;-0.008050277
1978-01-27;-0.002013737
1978-01-30;-0.007660381
1978-01-31;-0.003579251
1978-02-01; 0.005735147
1978-02-02; 0.005972321
1978-02-03; 0.003878201
1978-02-06; 0.001128315
1978-02-07; 0.000340036
1978-02-08; 0.001323248
1978-02-09;-0.000464726
1978-02-10; 0.006628677
1978-02-13;-0.002186881
1978-02-14;-0.006965807
1978-02-15; 0.004649258
1978-02-16; 0.002654672
1978-02-17;-0.001656116
1978-02-20;-0.000927197
1978-02-21; 0.00019621
1978-02-22; 0.003845063
1978-02-23;-0.001191101
1978-02-24;-0.004653535
1978-02-27;-0.001717107
1978-02-28;-0.010184157
1978-03-01;-0.003569135
1978-03-02; 0.002972147
1978-03-03; 0.00281899
1978-03-06;-0.001011031
1978-03-07;-0.000596265
1978-03-08; 0.00375235
1978-03-09; 0.001205698
1978-03-10; 0.000269733
1978-03-13; 0.000539248
1978-03-14;-0.009479086
1978-03-15;-0.010779367
1978-03-16; 0.000128357
1978-03-17; 0.005102565
1978-03-20; 0.003387303
1978-03-21; 0.002705231
1978-03-22;-0.003578276
1978-03-23; 0.004194553
1978-03-24; 0
1978-03-27; 0
1978-03-28;-0.005815343
1978-03-29;-0.000674585
1978-03-30;-0.002392062
1978-03-31; 0.005033109
1978-04-03; 0.002833635
1978-04-04; 0.0079853
1978-04-05; 0.00174393
1978-04-06;-0.000664852
1978-04-07;-0.002411548
1978-04-10; 0.001134512
1978-04-11;-0.002071905
1978-04-12;-0.002419647
1978-04-13;-0.005729324
1978-04-14;-0.001419266
1978-04-17;-0.008374523
1978-04-18;-0.006576729
1978-04-19;-0.000610123
1978-04-20;-0.003594327
1978-04-21;-0.003793589
1978-04-24;-0.009754348
1978-04-25;-0.00286382
1978-04-26; 0.003634895
1978-04-27;-0.00174988
1978-04-28; 0.002107007
1978-05-01; 0
1978-05-02; 0.001108158
1978-05-03; 0.003635141
1978-05-04; 0
1978-05-05; 0.000542264
1978-05-08;-0.000766735
1978-05-09; 0.002653017
1978-05-10;-0.003551406
1978-05-11;-0.002643694
1978-05-12;-0.005686006
1978-05-15; 0
1978-05-16;-0.008742458
1978-05-17; 0.006436263
1978-05-18; 0.003928684
1978-05-19; 0.007343652
1978-05-22;-0.001479415
1978-05-23; 0.005643714
1978-05-24;-0.007444435
1978-05-25; 0
1978-05-26;-0.000694894
1978-05-29; 0.007020594
1978-05-30; 0.009395668
1978-05-31; 0.008208988
1978-06-01;-0.001559304
1978-06-02; 0.004835086
1978-06-05;-0.003202462
1978-06-06; 0.001831234
1978-06-07; 0.005164292
1978-06-08; 0.003923782
1978-06-09;-0.000816186
1978-06-12;-0.000199613
1978-06-13; 0.000127031
1978-06-14; 0.010074651
1978-06-15;-0.001204332
1978-06-16; 0.004217787
1978-06-19;-0.000340352
1978-06-20; 0.003594714
1978-06-21;-0.007867918
1978-06-22;-0.008401968
1978-06-23; 0.002156912
1978-06-26;-0.0070863
1978-06-27; 0.006017489
1978-06-28; 0.002480066
1978-06-29; 0.004905772
1978-06-30;-0.005032342
1978-07-03; 0.009108154
1978-07-04;-0.003284488
1978-07-05;-0.006492944
1978-07-06; 0.007499179
1978-07-07; 0.00824522
1978-07-10;-0.000463219
1978-07-11;-0.007710166
1978-07-12;-0.004752228
1978-07-13; 0.004285206
1978-07-14; 0.003658475
1978-07-17; 0.005320301
1978-07-18; 0.013476912
1978-07-19; 0.004644609
1978-07-20; 0.005179958
1978-07-21; 0.000782507
1978-07-24;-0.008115582
1978-07-25; 0.009088514
1978-07-26; 0.008610756
1978-07-27; 0.002046661
1978-07-28; 0.00056682
1978-07-31;-0.000377845
1978-08-01;-0.006479877
1978-08-02;-0.002562151
1978-08-03;-0.00673087
1978-08-04;-0.005600001
1978-08-07;-0.002688622
1978-08-08; 0.006856609
1978-08-09; 0.003071073
1978-08-10; 0.003148513
1978-08-11; 0.004003923
1978-08-14;-0.002199306
1978-08-15;-0.006853989
1978-08-16; 0.001500061
1978-08-17; 0.00231544
1978-08-18; 0.004337875
1978-08-21; 0.006660939
1978-08-22;-5.1598e-05
1978-08-23; 0.007197975
1978-08-24;-0.001025115
1978-08-25; 0
1978-08-28;-0.004711938
1978-08-29;-0.007049262
1978-08-30;-6.9187e-05
1978-08-31; 0.008594388
1978-09-01; 0.006546752
1978-09-04; 0.002280425
1978-09-05;-0.005898917
1978-09-06; 0.000564117
1978-09-07; 0.00267948
1978-09-08; 0.004489498
1978-09-11; 0.007858952
1978-09-12;-0.003575347
1978-09-13; 0.00099631
1978-09-14;-0.004465803
1978-09-15; 0.000254274
1978-09-18; 0.000440588
1978-09-19;-0.00234073
1978-09-20;-0.005192871
1978-09-21;-0.001263985
1978-09-22; 0.008611207
1978-09-25; 0.007091749
1978-09-26; 0.005302738
1978-09-27;-0.002866028
1978-09-28; 0.000570508
1978-09-29; 0.003600108
1978-10-02; 0.006514138
1978-10-03; 0.004060229
1978-10-04; 0.000743968
1978-10-05;-0.006732357
1978-10-06;-0.001481889
1978-10-09; 0.001864492
1978-10-10; 0.0051095
1978-10-11;-0.001838403
1978-10-12;-0.000563791
1978-10-13; 0.009771473
1978-10-16; 0.001952725
1978-10-17;-0.010480963
1978-10-18; 0.00466078
1978-10-19; 0.008554147
1978-10-20;-0.005491862
1978-10-23;-0.010809129
1978-10-24;-0.008259614
1978-10-25;-0.005561404
1978-10-26; 0.00592995
1978-10-27; 0.001757102
1978-10-30;-0.021889739
1978-10-31; 0.000768738
1978-11-01; 0.000768148
1978-11-02; 0.01185674
1978-11-03; 0.000943842
1978-11-06;-0.011981874
1978-11-07; 0.001907715
1978-11-08;-0.007309899
1978-11-09;-0.005379822
1978-11-10; 0.012621651
1978-11-13;-0.008270865
1978-11-14; 0.0029984
1978-11-15; 0.003296415
1978-11-16; 0.006458763
1978-11-17;-0.000576193
1978-11-20;-0.004042674
1978-11-21; 0.000833652
1978-11-22; 0
1978-11-23;-0.002861135
1978-11-24;-0.003742027
1978-11-27;-0.006061301
1978-11-28;-0.001154605
1978-11-29;-0.002002175
1978-11-30; 0.005255778
1978-12-01; 0.006885357
1978-12-04;-0.002033268
1978-12-05; 0.004317892
1978-12-06; 0.009508466
1978-12-07;-0.00067498
1978-12-08;-0.006248274
1978-12-11;-0.000815661
1978-12-12;-0.000952446
1978-12-13;-0.003221218
1978-12-14; 0.000494935
1978-12-15;-0.010514406
1978-12-18;-0.012597335
1978-12-19; 0.000331713
1978-12-20; 0.007114001
1978-12-21; 0.002060375
1978-12-22; 0.001279104
1978-12-25; 0
1978-12-26; 0
1978-12-27;-0.006951033
1978-12-28; 0.000452158
1978-12-29; 0
1979-01-01; 0
1979-01-02; 0.010360815
1979-01-03; 0.011582183
1979-01-04;-0.01184033
1979-01-05; 0.004465136
1979-01-08; 0.006983901
1979-01-09; 0.001462312
1979-01-10;-0.002092104
1979-01-11; 0.004230707
1979-01-12; 0.004162231
1979-01-15;-0.001520759
1979-01-16; 0.003275204
1979-01-17;-0.012807096
1979-01-18; 0.003680798
1979-01-19;-0.01184033
1979-01-22;-0.00410487
1979-01-23; 0.009083933
1979-01-24; 0.001215244
1979-01-25;-0.00588454
1979-01-26; 0.00377832
1979-01-29; 0.003114947
1979-01-30;-0.006566395
1979-01-31;-0.002049022
1979-02-01;-0.009403399
1979-02-02; 0.001477837
1979-02-05;-0.001738859
1979-02-06;-0.009038444
1979-02-07;-0.009652704
1979-02-08; 0.005270244
1979-02-09;-0.000194046
1979-02-12;-0.016740738
1979-02-13; 0.014444607
1979-02-14;-0.001982442
1979-02-15;-0.007880009
1979-02-16; 0.00253264
1979-02-19;-0.001854263
1979-02-20; 0.006404007
1979-02-21;-0.001774781
1979-02-22;-0.000461959
1979-02-23;-0.002580233
1979-02-26; 0.003574958
1979-02-27; 0.007763836
1979-02-28;-0.006575018
1979-03-01;-0.008011865
1979-03-02; 0.004761447
1979-03-05; 0.010019202
1979-03-06;-0.004731564
1979-03-07; 0.002439198
1979-03-08; 0.002609356
1979-03-09;-0.000722181
1979-03-12;-0.007428141
1979-03-13;-0.002648537
1979-03-14; 0.001191821
1979-03-15;-0.005633617
1979-03-16;-0.009286018
1979-03-19; 0.002757081
1979-03-20; 0.000521728
1979-03-21;-0.007238495
1979-03-22;-0.006360998
1979-03-23;-0.00224508
1979-03-26;-0.001353131
1979-03-27; 0.007801006
1979-03-28; 0.007722605
1979-03-29; 0.003291518
1979-03-30;-0.003417638
1979-04-02;-0.009086364
1979-04-03; 0.009554731
1979-04-04; 0.002751726
1979-04-05;-0.00147384
1979-04-06; 0.002873772
1979-04-09;-0.003611507
1979-04-10;-0.006646103
1979-04-11;-0.002630888
1979-04-12; 0.00377181
1979-04-13; 0
1979-04-16; 0
1979-04-17; 0.000741806
1979-04-18; 0.004025095
1979-04-19; 0.007000693
1979-04-20; 0.000679506
1979-04-23;-0.003743009
1979-04-24; 0.005796599
1979-04-25;-0.002196606
1979-04-26;-0.005395874
1979-04-27;-0.001673068
1979-04-30;-0.001207066
1979-05-01; 0
1979-05-02;-0.002490796
1979-05-03;-0.003421406
1979-05-04;-0.005017463
1979-05-07;-0.011437494
1979-05-08; 0.000810791
1979-05-09;-0.007766311
1979-05-10;-0.003663655
1979-05-11;-0.008344295
1979-05-14;-0.001617028
1979-05-15; 0.004749622
1979-05-16; 0.002226235
1979-05-17;-0.008595504
1979-05-18; 0.002522497
1979-05-21;-0.003635169
1979-05-22;-0.007899639
1979-05-23; 0.00015214
1979-05-24; 0
1979-05-25; 0.006898017
1979-05-28; 0.005612067
1979-05-29;-0.004630509
1979-05-30;-0.003231448
1979-05-31;-0.004305895
1979-06-01;-0.014514098
1979-06-04; 0
1979-06-05;-0.012928704
1979-06-06;-0.005328644
1979-06-07;-0.002182741
1979-06-08; 0.01279235
1979-06-11;-0.001653391
1979-06-12; 0.009725366
1979-06-13; 0.002657016
1979-06-14; 0
1979-06-15; 0.004565868
1979-06-18;-0.005008214
1979-06-19;-0.00797648
1979-06-20;-0.012173622
1979-06-21; 0.001020148
1979-06-22; 0.016491049
1979-06-25; 0.011620457
1979-06-26; 0.001485941
1979-06-27;-0.01735868
1979-06-28;7.7476e-05
1979-06-29;-0.007309093
1979-07-02;-0.007795401
1979-07-03; 0.014387614
1979-07-04;-0.000659209
1979-07-05; 0.00166657
1979-07-06; 0.007676766
1979-07-09;-0.013677775
1979-07-10;-0.006468467
1979-07-11; 0.005747479
1979-07-12; 0.002686447
1979-07-13; 0.008421225
1979-07-16; 0.004424105
1979-07-17; 0.001649216
1979-07-18; 0.01133637
1979-07-19; 0.004857085
1979-07-20; 0.005096247
1979-07-23;-0.005096247
1979-07-24;-0.006203095
1979-07-25;-0.000835057
1979-07-26; 0.004924346
1979-07-27; 0.005877383
1979-07-30;-0.001315641
1979-07-31; 0.000488869
1979-08-01; 0.01160598
1979-08-02; 0.005854471
1979-08-03; 0.000886296
1979-08-06;-0.008879884
1979-08-07;-0.005976523
1979-08-08;-0.005880546
1979-08-09; 0.006985157
1979-08-10; 0.003903155
1979-08-13;-0.001884311
1979-08-14;-0.005711893
1979-08-15;-0.002651648
1979-08-16;-0.0037166
1979-08-17; 0.004544819
1979-08-20;-0.003921278
1979-08-21; 0.004410358
1979-08-22;-0.003353116
1979-08-23; 0.002525301
1979-08-24;-0.002808382
1979-08-27;-0.003441108
1979-08-28; 0.006042429
1979-08-29; 0.009051701
1979-08-30; 0.00519153
1979-08-31;-0.001578796
1979-09-03; 0.004192256
1979-09-04; 0.007413862
1979-09-05;-0.003220674
1979-09-06;-0.000129043
1979-09-07;-0.000202815
1979-09-10;-0.000479546
1979-09-11; 0.005262395
1979-09-12; 0.001228806
1979-09-13;-0.004776962
1979-09-14;-0.003375982
1979-09-17; 0.001384978
1979-09-18;-0.000683016
1979-09-19; 0.006772575
1979-09-20;-0.003895989
1979-09-21; 0.00150874
1979-09-24;-0.009829178
1979-09-25;-0.002156095
1979-09-26; 0.00339931
1979-09-27;-0.003659843
1979-09-28;-0.003057023
1979-10-01;-0.000896509
1979-10-02;-0.002713097
1979-10-03; 0.003964252
1979-10-04; 0.003669729
1979-10-05; 0.005710593
1979-10-08; 0.008835118
1979-10-09;-0.004923313
1979-10-10;-0.011558039
1979-10-11;-0.004949165
1979-10-12; 0.000505377
1979-10-15;-0.009721685
1979-10-16;-0.005076922
1979-10-17; 0
1979-10-18; 0.004358627
1979-10-19;-0.012156643
1979-10-22;-0.014420639
1979-10-23;-0.005647312
1979-10-24;-0.007586264
1979-10-25;-0.007485641
1979-10-26;-0.000733799
1979-10-29; 0.001684954
1979-10-30; 0.000594012
1979-10-31; 0.002273784
1979-11-01;-0.004790855
1979-11-02; 0.005008077
1979-11-05;-0.004849334
1979-11-06;-0.012920412
1979-11-07;-0.006088483
1979-11-08; 0.007955972
1979-11-09;-0.004564428
1979-11-12;-0.002037585
1979-11-13; 0.004573716
1979-11-14;-0.010508332
1979-11-15; 0.003386843
1979-11-16; 0.009209968
1979-11-19;-0.00492696
1979-11-20; 0.000665048
1979-11-21; 0
1979-11-22;-0.0017139
1979-11-23; 0.006216511
1979-11-26; 0.010315438
1979-11-27; 0.022628996
1979-11-28;-0.004356373
1979-11-29; 0.001168748
1979-11-30;-0.009761901
1979-12-03;-0.002342129
1979-12-04; 0.004168721
1979-12-05;-0.005193897
1979-12-06;-0.003814196
1979-12-07;-0.003769173
1979-12-10; 0.000158989
1979-12-11; 0.00420402
1979-12-12;-0.007468354
1979-12-13;-0.004015388
1979-12-14;-0.004172273
1979-12-17;-0.004714709
1979-12-18; 0.008306314
1979-12-19;-0.001804222
1979-12-20; 0.003725145
1979-12-21;-0.001560468
1979-12-24; 0
1979-12-25; 0
1979-12-26; 0
1979-12-27;-0.003288949
1979-12-28;-6.0265e-05
1979-12-31; 0
1980-01-01; 0
1980-01-02;-0.008716235
1980-01-03;-0.015953276
1980-01-04; 0.01264467
1980-01-07; 0.001422215
1980-01-08; 0.003243202
1980-01-09; 0.007881596
1980-01-10;-0.001788568
1980-01-11;-0.002477118
1980-01-14;-0.005864764
1980-01-15;-0.000831938
1980-01-16;-0.002418577
1980-01-17;-0.003710352
1980-01-18;-0.011090459
1980-01-21;-0.002232928
1980-01-22; 0.01142211
1980-01-23; 0.004247331
1980-01-24; 0.011608132
1980-01-25;-0.00452188
1980-01-28;-0.003384578
1980-01-29; 0.003910489
1980-01-30; 0.005183606
1980-01-31; 0.013825289
1980-02-01; 0.010127119
1980-02-04; 0.00858559
1980-02-05;-0.000136323
1980-02-06;-0.007565797
1980-02-07; 0.01124002
1980-02-08; 0.004684937
1980-02-11;-0.002726984
1980-02-12;-0.011825235
1980-02-13; 0.021346914
1980-02-14; 0.008595385
1980-02-15;-0.00367742
1980-02-18;-0.007261055
1980-02-19; 0.009948998
1980-02-20;-0.002764302
1980-02-21; 0.009613449
1980-02-22; 0.005750339
1980-02-25; 0.006072552
1980-02-26;-0.011955254
1980-02-27;-0.00022695
1980-02-28;-0.016092783
1980-02-29; 0.002361458
1980-03-03;-0.005441641
1980-03-04;-0.010446742
1980-03-05; 0.006002291
1980-03-06;-0.009847886
1980-03-07;-0.015095072
1980-03-10;-0.000377332
1980-03-11;-0.006376556
1980-03-12; 0.008896024
1980-03-13; 0.000950589
1980-03-14;-0.00162447
1980-03-17;-0.010002873
1980-03-18;-0.021456141
1980-03-19; 0.004633749
1980-03-20; 0.002339325
1980-03-21;-0.009267264
1980-03-24;-0.003739321
1980-03-25;-0.013407443
1980-03-26; 0.003415531
1980-03-27;-0.009106162
1980-03-28;-0.005617697
1980-03-31; 0.002654981
1980-04-01; 0.006167679
1980-04-02; 0.008828425
1980-04-03; 0.003930985
1980-04-04; 0
1980-04-07; 0
1980-04-08;-0.003247125
1980-04-09;-0.004942589
1980-04-10; 0.01010821
1980-04-11; 0.006941762
1980-04-14;-0.002212844
1980-04-15;-0.004728919
1980-04-16; 0.009598892
1980-04-17; 0.018665294
1980-04-18;-0.000601227
1980-04-21; 0.005876491
1980-04-22;-0.008264923
1980-04-23; 0.005950431
1980-04-24; 0.001576831
1980-04-25;-0.00873368
1980-04-28; 0.00351466
1980-04-29;-0.006436194
1980-04-30; 0.000988232
1980-05-01; 0
1980-05-02;-0.007913019
1980-05-05;-0.006052781
1980-05-06; 0.005219389
1980-05-07; 0.002274944
1980-05-08; 0.009912565
1980-05-09; 0.008840058
1980-05-12; 0.0019296
1980-05-13; 0.00051658
1980-05-14;-0.004140133
1980-05-15; 0
1980-05-16; 0.002510011
1980-05-19;-0.000816058
1980-05-20;-0.005490844
1980-05-21;-0.004857009
1980-05-22; 0.00425618
1980-05-23;-0.003210533
1980-05-26; 0
1980-05-27; 0.002549204
1980-05-28; 0.009278633
1980-05-29; 0.002281498
1980-05-30;-0.006142123
1980-06-02;-0.007505064
1980-06-03;-0.002554537
1980-06-04; 0.005543296
1980-06-05; 0
1980-06-06; 0.002440538
1980-06-09; 0.002892914
1980-06-10;-0.004452572
1980-06-11; 0.000520156
1980-06-12; 0.006896442
1980-06-13; 0.013730193
1980-06-16; 0.0092828
1980-06-17; 0
1980-06-18;-0.00652407
1980-06-19; 0.008676422
1980-06-20;-0.001007732
1980-06-23; 0.011048771
1980-06-24; 0.005621967
1980-06-25;-0.005334366
1980-06-26;-0.007021893
1980-06-27;-0.002861343
1980-06-30;-0.001879791
1980-07-01; 0.011322004
1980-07-02; 0.011214215
1980-07-03; 0.005484855
1980-07-04;-0.00098128
1980-07-07;-0.004010599
1980-07-08;-0.004102882
1980-07-09;-0.012738294
1980-07-10; 0.003002832
1980-07-11;-0.006885207
1980-07-14;-0.006796539
1980-07-15; 0.008382214
1980-07-16; 0.011431111
1980-07-17; 0.01060282
1980-07-18;-0.00098334
1980-07-21;-0.000719207
1980-07-22; 0.004005825
1980-07-23;-0.004839237
1980-07-24; 0.001552619
1980-07-25;-0.007787314
1980-07-28; 0.000362219
1980-07-29;-0.009537562
1980-07-30; 0.007629674
1980-07-31; 0.001984128
1980-08-01; 0.000990589
1980-08-04;-0.001200263
1980-08-05; 0.002265955
1980-08-06;-0.002761722
1980-08-07; 0.00557274
1980-08-08; 0.005919023
1980-08-11; 0.002316451
1980-08-12;-0.003656036
1980-08-13;-0.00463634
1980-08-14;-0.004467391
1980-08-15;-5.716e-05
1980-08-18;-0.005770864
1980-08-19;-0.005072154
1980-08-20;-0.002796827
1980-08-21; 0.00915215
1980-08-22;-0.003777605
1980-08-25;-0.009477829
1980-08-26; 0.003813511
1980-08-27; 0.001737385
1980-08-28;-0.006268764
1980-08-29;-0.007168071
1980-09-01; 0.00035181
1980-09-02;-0.000860198
1980-09-03; 0.003845595
1980-09-04; 0.012526907
1980-09-05;-0.000423386
1980-09-08;-0.007554789
1980-09-09;-0.007084774
1980-09-10;-0.005032566
1980-09-11;-0.005196146
1980-09-12; 0.003368764
1980-09-15;-0.005344074
1980-09-16; 0.003730059
1980-09-17; 0.006283895
1980-09-18; 0.003634449
1980-09-19; 0.013830193
1980-09-22;-0.004878764
1980-09-23;-0.004611339
1980-09-24;-0.000349623
1980-09-25;-0.000660733
1980-09-26;-0.00586855
1980-09-29;-0.00401666
